Song Title,Artists,BPM,Comments,Length
"Shake That Ass for Me [Explicit] ","Eminem","107","2000s Y2K Rap Top Acts-Bay","4:33"

"Shake That Laffy Taffy (clean) (Doubletime)","D4L","156","2000s Y2K Rap Nation","3:40"

"Shake That Monkey (Clean)","Too Short/Too Short.","100","2000s Y2K Rap Top Acts-Bay","3:34"

"Shake That Monkey (Dirty)","Too Short","100","2000s Y2K Rap Top Acts-Bay","4:44"

"Shake Ya Ass (Dirty)","Mystical","98","2000s Y2K Rap Nation","4:13"

"Shake Ya Tailfeather (feat. Nelly & Murphy Lee) [Clean]","Nelly/Diddy/Murphy Lee.","87","2000s Y2K Rap Top Acts-Bay","4:28"

"She Won't Let Me F...","Afroman","100","2000s Y2K Rap Nation","6:08"

"Shut Up","The Black Eyed Peas","113","2000s Y2K Rap Top Acts-Bay","4:56"

"Signs (Edited) (Dj Cut)","Snoop Dogg","113","2000s Y2K Rap Top Acts-Bay","4:04"

"Slow Jamz [Clean] (Dj Special 2022)","Twista","145","2000s Y2K Rap Nation","3:33"

"Slow Motion [Clean] [feat. Soulja Slim]","Juvenile","87","2000s Y2K Rap Nation","4:09"

"Smack That","Akon Feat Eminem","119","2000s Y2K Rap Nation","3:33"

"So Fresh So Clean[4 Phrase]","Outkast","83","2000s Y2K Rap Top Acts-Bay","4:05"

"Some Cut (Clean)","Trillville","85","2000s Y2K Rap Nation","4:15"

"Splash Waterfalls [Explicit](Doubletime)","Ludacris","146.460000","2000s Y2K Rap Top Acts-Bay","4:51"

"Stand Up {When I Move You Move}(Clean)","Ludacris","101","2000s Y2K Rap Top Acts-Bay","3:27"

"Still Feelin' It [Clean]","Mistah F.A.B.","100","2000s Y2K Rap Nation","3:21"

"Still Feelin' It [Explicit]","Mistah F.A.B.","100","2000s Y2K Rap Nation","3:23"

"Still Fly (Album Version (Edited) (Dj Cut 2022)","Big Tymers","89","2000s Y2K Rap Nation","5:44"

"Stronger {Clean} (Dj Cut 2024)","Kanye West","104","2000s Y2K Rap Top Acts-Bay","4:30"

"Stronger {Dirty} (Dj Cut 2024)","Kanye West","104","2000s Y2K Rap Top Acts-Bay","5:19"

"Stupid Doo Doo Dumb","Mac Dre","87","2000s Y2K Rap Top Acts-Bay","4:39"

"Stupid Dumb And Hyphy","Mistah F.A.B.","83","2000s Y2K Rap Nation","3:11"

"Sugar On My Tounge","Trick Daddy  ft Ludacris Lil Kim","120","2000s Y2K Rap Nation","4:02"

"Sunshine [Clean]","Lil' Flip feat. Lea","94.330000","2000s Y2K Rap Nation","3:45"

"Super Hyphy (clean)","Keak Da Sneak","104","2000s Y2K Rap Top Acts-Bay","3:05"

"Swing [feat Savage] [Clean](Dj Cut 2025){4 Phrase}","Savage and Soulja Boy Tell'em","149","2000s Y2K Rap Top Acts-Bay","3:38"

"Switch","Will Smith","102","2000s Y2K Rap Top Acts-Bay","3:13"

"Take It to da House (feat. The Slip N' Slide Express) [Clean]","Trick Daddy","124","2000s Y2K Rap Nation","3:47"

"Tambourine [Clean] (Edited Version)","Eve","102","2000s Y2K Rap Top Acts-Bay/WMSport","3:12"

"Tell Me When To Go (Dirty)","E-40","107","2000s Y2K Rap Top Acts-Bay","3:59"

"Tell Me When To Go (Edited Version)","E-40","107","2000s Y2K Rap Top Acts-Bay/Menssports","4:02"

"Tell Me When To Go (Instrumental)","E-40","107","2000s Y2K Rap Top Acts-Bay","4:01"

"Thaggiyan (Cold Start)","Diljit","90.000000","2000s Y2K Rap/A-Sides/Asian-International","4:00"

"Thaggiyan (Dj Cut 2026)","Diljit","90.000000","2000s Y2K Pop/A-Sides/Asian-International","3:57"

"The Anthem - Pitbull","Pitbull","124","2000s Y2K Rap Top Acts-Bay","4:06"

"The Block Is Hot (Dj Cut 2024)","Lil Wayne","89","2000s Y2K Rap Nation","3:34"

"The Real Slim Shady (Clean Version)","Eminem","104","2000s Y2K Rap Top Acts-Bay","4:45"

"The Real Slim Shady","Eminem","104","2000s Y2K Rap Top Acts-Bay","4:45"

"The Time (Dirty Bit)","The Black Eyed Peas","128","2000s Y2K Rap Top Acts-Bay","5:08"

"The Way You Move","Outkast","126","2000s Y2K Rap Top Acts-Bay","3:55"

"The Whole World (Dj Cut 2022 OK)","OutKast","122","2000s Y2K Rap Top Acts-Bay","4:59"

"Them Jeans (Clean)","Master P","104","2000s Y2K Rap Top Acts-Bay","2:23"

"There It Go (The Whistle Song) [Clean] ({Dj Cut 2024}","Juelz Santana","100","2000s Y2K Rap Nation","3:06"

"This Is My Party","Fabulous","85","2000s Y2K Rap Nation","2:40"

"Thizzle Dance (Class Edited)","Mac Dre","95","2000s Y2K Rap Top Acts-Bay","2:55"

"Thizzle Dance","Mac Dre","95","2000s Y2K Rap Top Acts-Bay","2:55"

"'Till I Collapse [Clean] [feat. Nate Dogg]","Eminem","85","2000s Y2K Rap Top Acts-Bay","4:58"

"Timber [feat. Ke$ha]","Pitbull","130","2000s Y2K Rap Top Acts-Bay","3:20"

"Time of Our Lives (DJ Noodles Remix)","Pitbull & Ne-Yo","128","2000s Y2K Rap Top Acts-Bay","5:15"

"Touch The Sky [Clean][Dj Cut 2023]","Kanye West","106","2000s Y2K Rap Top Acts-Bay","4:02"

"T-Shirt, Blue Jeans & Nikes (Dj cut)","Keak Da Sneak","96","2000s Y2K Rap Nation","3:37"

"Turn My Swag On","Soulja Boy","151.330000","Amazon.com Song ID: 208566682","3:36"

"Twist My Fingaz [Clean]","YG","99.000000","2000s Y2K Rap Nation","4:15"

"U And Dat [Clean]","E-40","100","2000s Y2K Rap Top Acts-Bay","3:23"

"Ugly (Dj Cut 2025)","Bubba Sparxx","93","2000s Y2K Rap Nation","4:18"

"Wait (The Whisper Song) [Radio]","Ying Yang Twins","102.320000","2000s Y2K Rap Top Acts-Bay","2:59"

"Walk It Out (clean) (4 Phrase)","UNK","80","2000s Y2K Rap Nation/MensSports","2:45"

"Wanksta (Soundtrack Version) [Clean] - 84","50 Cent","81","2000s Y2K Rap Top Acts-Bay","3:40"

"We Fly High (Clean) [Dj Cut 2025]","Jim Jones","90","2000s Y2K Rap Nation","4:02"

"I Need A Hot Girl [Clean] [feat. Big Tymers](Clean)","Hot Boys & Big Tymers","91.000000","2000s Y2K Rap Nation","4:19"

"We Ready (Clean Remix) (Dj Cut)","Archie Eversole","150","2000s Y2K Rap Nation","3:26"

"Welcome To Atlanta (Remix) (Clean)(Dj Cut OK)","Ludacris","99","2000s Y2K Rap Top Acts-Bay","4:29"

"Welcome to Atlanta [Clean] [SLOW START]","Jermaine Dupri feat. Ludacris","96","2000s Y2K Rap Top Acts-Bay","3:21"

"Welcome To Jamrock (Clean)(Dj Cut 2022)","Damian Marley","153","2000s Y2K Rap Nation/International/Pop/MensSports","3:38"

"What'chu Like (Dj Cut 2024)","Da Brat/Tyrese","100","2000s Y2K Rap Nation","3:48"

"Whats Golden (Dub-Step Version)","Jurassic 5","89","2000s Y2K Rap Nation","4:04"

"Whats Golden (slow start)","Jurassic 5","94","2000s Y2K Rap Nation","3:08"

"Whats Happenin' (Clean)","Ying Yang Twins","108.000000","2000s Y2K Rap Top Acts-Bay","3:59"

"What's Poppin Tonight","Nelly","90","2000s Y2K Rap Top Acts-Bay","4:13"

"Where Is The Love?","The Black Eyed Peas","94","2000s Y2K Rap Top Acts-Bay","4:33"

"Where The Hood At (Clean Version)[Dj Cut 2025]","DMX","93","2000s Y2K Rap Top Acts-Bay","3:51"

"White Gurl [Clean]","E-40","97","2000s Y2K Rap Top Acts-Bay","4:23"

"White Gurl Ft. Bun B, Pimp C,","E-40","97","2000s Y2K Rap Top Acts-Bay","4:23"

"Who We Be [Clean]","DMX","82","2000s Y2K Rap Top Acts-Bay","4:26"

"Whoa! [Clean] (Dj Cut 2025)","Black Rob","86","2000s Y2K Rap Nation","3:53"

"Whoa! [Dirty] (Dj Cut 2025)","Black Rob","86","2000s Y2K Rap Nation","3:49"

"Wild Ones (feat. Sia)[Dj Cut 2025]","Flo Rida","127","2000s Y2K Rap Nation","3:30"

"Will 2K ","Will Smith feat. K-Ci","118","2000s Y2K Rap Top Acts-Bay","3:55"

"Wipe Me Down (feat. Foxx) [Clean](4 phrase)","Foxx","83","2000s Y2K Rap Nation","4:51"

"Without Me (dirty) ","Eminem","112","2000s Y2K Rap Top Acts-Bay","4:54"

"Without Me (Radio Edit)","Eminem","112","2000s Y2K Rap Top Acts-Bay/Menssports","4:19"

"Workout (Radio Edit)","J Cole","93","2000s Y2K Rap Nation","4:21"

"X (Clean Version w/o Snoop)","Xzibit","96.890000","2000s Y2K Rap Nation","3:36"

"X Gon Give it you Ya! (Dj Cut)","DMX","95","2000s Y2K Rap Top Acts-Bay","3:31"

"X","Xzibit","96.890000","2000s Y2K Rap Nation","4:15"

"Yay Area (Dj Cut 2026)","E-40","102.450000","2000s Y2K Rap Top Acts-Bay","3:36"

"Yo Neck","Too $hort","104","2000s Y2K Rap Top Acts-Bay","3:26"

"U And Dat Ft. T. Pain, Kandi G","E-40","100","2000s Y2K Rap Top Acts-Bay","3:23"

"Young, Wild & Free (feat. Bruno Mars) [Dj Cut 2024]","Snoop Dogg & Wiz Khalifa","95","2000s Y2K Rap Top Acts-Bay","3:32"

"Young'n [Clean]","Fabolous","109","2000s Y2K Rap Nation","3:26"

